"You will neither need to consult books on beverages and wines, nor go through the volumes compiled on medicinal electuaries (juwdrishndf) and pastes (majundt)."," وعن النَّظَر في الكُتُبِ المُتَّخَذة في عَمَل الأشربة والأنْبِذة، وعـــن النَّظر في المجموعات من الجَوارشنات والمَعْجونات."
, 
"At the outset of this book, I mentioned a number of factors that might cause the food to spoil, and gave instructions on how to avoid them.","وابتدأتُ في أوّلِ هذا الكتاب بعِلَل الطَّبيخ، ومما يكونُ فَسادُهُ. ووصفتُ بعد ذلك صَلاحَه، "
,
 I al+,"والآلةَ المُتَّخَذة له، وتَكَوُّن صلاحِها، والآلةَ التي تُفسد وتُغيّر،"
"so mentioned cooking utensils, pointing out the proper ones to use for a given task, and the ones to avoid as they spoil the food and cause it to change.",
"Besides, I discussed the essential spices and aromatics that no dish should be without and suggested some tips to get rid of burning or greasy odors in the cooking pots. "," وما يُطَيِّبُ القِدْرَ ويُعْبِقُها من الأبازير التي لابدّ منها، وما يُذهبُ الاحتراقاتِ والزُّهوماتِ،"
"Next, I mentioned the dishes that agree with the caters’ humoral qualities (tabdyi) and temperaments (mizdjaf) and the humoral powers (qiwa) of food, which include all kinds of meat and poultry along with their particular parts and organs."," وذِكْر ما يَصْلحُ لأصحاب الطَّبائع والمزاجات من ألْوان الطَّبيخ المصنوعات، وقُوى الأغذية. وذكرتُ قُوى اللَّحْم من سائر الحيوان وأصْناف الطَّيْر، وقُـــوى أعضاء الحيوان بعد ذلك."
"Then I described the humoral qualities of foods cooked in liquid (malbukha), roasted (mashwiyya), and cut up into chunks and grilled (,mukabbaba), as well as desserts (halwa).","ووصفتُ تركيبَ الألْوان المطبوخة، والمشويّة، والمُكبّبة والمقلُوّة، وطبائعها في أنفسها، وخصائص أصْناف الحَلْوى، وطبع كُلّ نوعٍ منها."
" I also mentioned varieties of fish followed by species of eggs and the properties of grains, their elements, humoral qualities and components, and described baked breads and drinks prepared with sawiq*. ","وذكرتُ أصْنافَ السَّمَك، وأتْبعتُه بأنواع البَيْض. وذكرتُ طبائعَ الحبوب وأجزائها، وخصائصها، وتركيباتها. وأحْوال الخُبْز المخبوز، والسَّويق المشروب. "
"In addition, I included the humoral properties of cooked vegetables and the varieties served raw at the table.","وذكرتُ طبائعَ البُقول المُلقاة في القُدور، والموضوعة على الموائد."
"Next, the qualities and benefits of daily products like milk (halib) and the sour products (hamid), yogurt (rdyib), and buttermilk (makhui) followed by dried spices and herbs (abdzirydbisd) used to season the dishes, and the aromatics (fib) and fruits tossed into the cooking pots.","وذكرتُ طبائعَ الألْبان، ومنافعَها للأبدان، وما يُعمل منها من حليب، وحامِض ورائب ومَخيض. وذكرتُ الأبازير اليابسة التي يُطيَّبُ بها الطَّبيخ، وما يُلْقى في القُدور من الطَّيب، وما يُلْقى فيها من الفواكه،"
,
"Next, I mentioned the qualities of mustard, making vinegar infused with squill (*unsul), and ways for seasoning salt (tatyTb al-milh) followed by the properties of rolled up sandwiches (bazmaward),  different kinds of stuffed sausages, fermented condiments (kawdmikh), pickles, various kinds of olives, and dips and sauces (sibdgh).","وخاصيّة الخَرْدَل، وعَمَل الخلِّ المُعَنْصَل، وتطييب المِلْح وصنعته، وخاصية البَزْماوَرْدات، وأصْناف اللَّقانق والمحشوّات. ووَصْف خصائص الكَواميخ والمُخَلَّلات، وأصْناف الزيتون، وخاصيّة الصِّباغات."
,
" I also recommended fruits to cat and physical exercises to perform before having a meal, and mentioned some medications that avert any harmful effects food might have on the eater.","وذكرتُ بعد ذلك ما يُؤكل من الفواكه قبلَ الطَّعام، وتدبير المَطْعم والحركة قبل الطَّعام، ودَفْع ضَرَر الأغذية إذا وُجدت بالأدوية."
"I then described how to make poultry dishes, both cold (bawarid) and braised (mutajjan), and cold dishes of fish with their sauces (,sibaghdf) and dishes of fish and poultry soused in vinegar (tnamqur).","وذكرتُ بعد ذلك صَنْعةَ البَوارد من الطَّيْر، والمُطَجَّنات، والبَوارد من السَّمَك، وعَمَل الصِّباغات، والمَمْقور من السَّمَك والطيور، "
"Next, I mentioned making different kinds of dairy products, condiments (kawamikfi). cheese, boiled meat and vegetables (salayiq), cold dishes of vegetables and meat, and simmered extremities (atraf).","وصَنْعة أنواع الألْبان، وعَمَل الكَواميخ والأجْبان، وصَنعْة الصَّلائق وأسماءها. والبَوارد من البُقول واللَّحْمان، والصّلاقات من الأطراف. "
,
,
"I then described the different varieties of dishes, the sweet, the sour, the cold, and the hot, arranged in the order they are presented followed by desserts offered after the meal.","وبترتيب الألْوان على طبقاتها: حُلْوِها وحامِضها، وبارِدِها، وحـارّهـا وما يُقدَّم منها أولاً أولاً. والحَلْوى بعـــد الطَّعام،"
,
"Next I mentioned serving water at the table, the benefits of drinking wine (;mudam), its harmful effects on the body, and precautionary measures to be taken when drinking. "," وشُرْب المُدام على الموائد وفي المُدام، ومَنْفعته ومضرّته للأجسام، وتدبير المشْرَب."
,
"I also pointed out the humoral properties offuqqa* (alcohol-free beer) and how to make it, and the properties of intoxicating drinks (sshardb muskir) and recommended means to avoid their harmful effects on the body, in case they have any."," وطبائع الفُقّاع وصَنْعته، والشراب المُسْكر وخاصّيته، ودَفْع ضَرَرِه إذا وُجد له ضرر."
"Recipes for making non-alcoholic drinks follow as well as medicinal pastes (majun) and their benefits, simple honey (‘asal sadhaj) and prepared jasmine oil (zanbaq mu'alaj).'"," والشراب غير المُسْكر وصَنْعته، والمعجون ومنفعته، والعَسَل السَّاذَج، والزَّنْبَق المُعالَج."
,
"To conclude the book, I mentioned mahlab and ushnan used for washing the hands, pointing out the advantages and disadvantages of applying them in cleaning the mouth and teeth. ","وختمتُ هذا الكتابَ بوَصْف ما تُغسلُ به اليدُ من المَحْلب والأُشْنان، ومَنْفعته، ومَضرّته للفم والأسْنان،"
,
"I also mentioned the properties of idhkhir su'd, and the excellent bunk, and described how to prepare mahlab and toast bunk (tahrnls).","وخاصيّة الإِذْخِر والسُّعْد والبُنْك المخَيَّر، وعَمَل المَحْلب، وتحميص البُنْك. "
,
"Furthermore, I gave the etiquette (adab) of washing the hands when food is ready to serve and after eating it to get rid of the grease (ghamar).","والأدب في غَسْل اليدَيْن من الغَمَر، وقبلَ الطَّعام إذا حَضَر. "
 I also included regulations for sleeping after the meal and mentioned how sleep may benefit the body.,"وتدبير النوم بعد الطَّعام، وذكر منافع "
,
The book is divided into chapters with descriptive headings so that you can make the utmost use of it and find in it all the information you requested of me.,"وجعلتُ ذلك أبواباً مَعْروفة، وفصولاً مَوْصوفة، لتتمَّ الفائدةُ، وتكملَ المعرفةُ. "
"I hope it proves to be up to the task, as I indeed hope that my efforts in writing it are up to the level of my high esteem for you.","وأرجو أنْ يكونَ مُوفِّياً على طِلْبتك، وغير مقصّر عن محبّتك."
,
I also included stories of bygone days and various popular verses relevant to foods and dishes mentioned in the chapters.,"ولم أُخْلِ كلَّ بابٍ من أبوابه من خبرٍ عابر، وشـعـرٍ سـائر، يـشـبـه مـا قـدَّمْنا وصَفْه، وابتدأنا بذكره،"
May God direct us with His sound guidance and support us in making our decisions. There is no power and strength save in the Almighty God. ,"والله الموفِّق للرَّشاد، والمؤيِّد للسَّداد، ولا حَوْلَ ولا قوّةَ إلّا باللّه العظيم."
CHAPTERS OF THE BOOK,ترجمة أبواب الكتاب
"1- What causes the cooked food to spoil, have greasy odors, or vitiate.",الباب الأول: فسادُ الطَّبيخ وتقذيرُه وزُهُومته وتغييره.
,
"2- Utensils (adawai) used in cooking, making desserts, and baking bread.",الباب الثاني: ما يّتخذه الطَّباخون من الأدوات للطَّبخ والحَلْوى والأخباز المخبوزات.
3- Spices (abzar) and aromatics (itr) used to perfume the cooking pot.,الباب الثالث: ما يطيّب القِدْر من الأبْزار والعِطْر.
4. Tastes of Food.,الباب الرابع: مَذاقةُ الطَّاهي للألْوان والمشاهي.
5. Remedies for burnt foods.,الباب الخامس: ما يُذهب الاحتراقات من القُدُر المطبوخات.
,
6. Foods recommended for the young and the elderly.,الباب السادس: ما يُوافق الشباب والشيوخ من ألْوان الطَّبيخ.
7. Beginning the subject of humoral powers of food (qiwa al-ghidhd),الباب السابع: الابتداء في قُوى الغذاء.
8. Humoral powers (qiwa) of different kinds of meat and how it benefits the body.,"الباب الثامن: قُوى اللَّحْم من سائر الحيوان، وما ينفع منه الإنسان."
"9. Humoral powers of organ meat (a‘da), extremities (atraf), and innards (buturi).","الباب التاسع: قُوى الأعضاء والأطراف، وسائر البُطون والأجْواف."
"10. Components and humoral properties (tabdyf) of dishes cooked in liquid (matbukha), fried (maqluwwa), and roasted (mashwiyya).",الباب العاشر: تركيبُ الأعضاء المطبوخة والمقلوّة والمشويّة وطبائعها وصنائعها.
11. Humoral properties of fish and fishing methods using nets.,"الباب الحادي عشر: في طبائع الأسْماك، وصِفَةِ صَيْدها بالشِّباك."
"12. Humoral properties of eggs derived from chicken, ducks, and francolin. ",الباب الثاني عشر: طبعُ بَيْض الدَّجاج والبَطّ والدُرّاج.
13. Humoral properties of grains and bread made from wheat and rice.,الباب الثالث عشر: طبعُ الحبوب والخُبْز من الحِنْطة والأرُزّ.
14. Humoral properties of seasonal vegetables (baql al-zaman) used in making various dishes.,الباب الرابع عشر: طبائعُ بَقْل الزمان المُلقى في سائر الألْوان.
15. Humoral properties of milk and cheese.,الباب الخامس عشر: طبائعُ الألْبان وما يُعمل منها من الأجبان.
16. Benefits of dairy products (albdn) in curing physical disorders.,الباب السادس عشر: في منافع الألْبان لضرر الأبدان.
17. Humoral properties of vegetable oils (adhdn) used in cooking dishes,الباب السابع عشر: طبائعُ الأدْهان المستعملة في الألْوان.
18. Humoral properties of spices (abdzTr) used in seasoning dishes.,الباب الثامن عشر: طبائعُ الأبازير المُطيِّبة للقُدور
19. The most popular aromatics (fib) used in cooking.,الباب التاسع عشر: ما يُلقى في القُدور من الطِّيب المشهور.
20. Humoral properties of fruits used in cooking.,الباب العشرون: في طبائع ما يُلقى في القُدور من الفواكه والتمور.
21. Making vinegar and seasoning salt (tatyib al-milk) for table use.,"الباب الحادي والعشرون: ذِكرُ عَمَل الخلِّ، وتطييب المِلْح للأكل."
22. Humoral properties of cold dishes.,الباب الثاني والعشرون: طبعُ الوارِد من الطَّعام البارد.
"23. Making sandwiches, rolled up (bazmaward) and stuffed (awsdt).",الباب الثالث والعشرون: ذكرُ الاحتياط في عَمَل البَزْماوَرْد والأوْساط.
24. Humoral properties of dips and sauces (sibdghdf) made for fresh and salted fish.,الباب الرابع والعشرون: طبعُ الصِّباغات للأسماك الطريّة والمَمْلوحات.
"25. Humoral properties of various condiments (kawamtkh), olives, and pickles.","الباب الخامس والعشرون:طبعُ الكَواميخ من كلِّ فنّ، والزَّياتين، والمُخَلَّلات، والبُنّ."
26. Seasonal fruits and fruits served before the meal.,"الباب السادس والعشرون: ما يُؤكل في الصّيف والشتاء، ويُبدأ به من الفواكه قبل الغذاء."
27. Regulating food consumption according to the seasons of the year., الباب السابع والعشرون: تدبيرُ المأكول في أوقات الفصول.
28. Foods that aid an ailing stomach.,الباب الثامن والعشرون: ما يُوافق المَعِدَة العليلة من الأطعمة المأكولة.
29. Physical activities (riyada) before having a meal.,"الباب التاسع والعشرون: الحركةُ قبل الطَّعام، والرياضة للأجسام."
30. Precautionary measures taken to ward off anticipated harm caused by some foods.,الباب الثلاثون: في دفع ضَرَر الغِذاء إذا تُخُوِّف منه الأذى.
,
31. Cold poultry dishes (bawarid) served before the hot food.,الباب الحادي والثلاثون: البَوارِدُ من الأطيار من قبل الطَّعام الحارّ.
32. Making mutajjanat (braised dishes) with fattened poultry.,الباب الثاني والثلاثون: عملُ المُطَجَّنات من الطيور المُسمَّنات.
33. Making cold dishes (bawarid) of fresh fish (samak tan) and salted sea fish (mdlih bahri).,"الباب الثالث والثلاثون: صنعةُ البَوارِد من السَّمَك الطريّ، ومن المالح البحريّ."
,
34. Making dips and sauces (sibdgh) for roasted fish (asrndk mash- wiyyat).,الباب الرابع والثلاثون: صنعةُ الصِّباغات للأسماك المشويّات.
35. Making dips and sauces (sibdgh) for pullets grilled on a rotating spit (fardrij kardandjat). ,الباب الخامس والثلاثون: صنعةُ الصِّباغات للفراريج الكَرْدَناجات.
,
36. Making large and small sausages (mabatir and laqaniq) and stuffed pastries (sanbusajat).,"الباب السادس والثلاثون: صنعةُ المَباعر المحشوّات، واللَّقانق، والسَّنْبوسجات."
37. Making fish and poultry preserved by sousing in vinegar (mam- qur).,الباب السابع والثلاثون: صنعةُ المَمْقور من السَّمَك والطيور.
"38. Making mustard [sauce], mild (lafif), pungent (hadd), and hot (hirrif).",الباب الثامن والثلاثون: عملُ الخَرْدَل اللَّطيف والحادّ الحِرِّيف.
"39.  Making yogurt (albdn), drained yogurt (.shawanz), and cheese","الباب التاسع والثلاثون: عملُ الألْبان، والشَّواريز والأجْبان."
(ajban).,
"40. Making fermented condiments (kawdtmkh), pickles (mukhallaldt), olives (zayatin), and small fish relish (sahndyat).",الباب الأربعون: عملُ الكَواميخ والمُخَلَّلات والزَّياتين والصَّحْنايات.
41. Ahldm (meat soused and preserved in vinegar) made with mutton (dan) and veal (*ijt).,الباب الحادي والأربعون: الأهْلام المعمولُ من لُحوم الضأن والعُجول.
42. Making cold dishes (bawdrid) with game meat (lahm al-wahsh) and mutton (dan).,الباب الثاني والأربعون: عملُ البَوارد من اللَّحْمان من الوَحْش والضأن.
"43. Boiled dishes (.salayiq), their varieties, names, and properties.","الباب الثالث والأربعون: صنعةُ السَّلائق، وأنواعها، وأسمائها، وطبائعها."
44. Making boiled dishes (sildqdt) of extremities (atrdj) of kids and sheep.,الباب الرابع والأربعون: صنعةُ السُّلاقات من أطراف الجِداء والخِراف.
45. Making cold dishes (bawdrid) of vegetables and roots.,"الباب الخامس والأربعون: صنعةُ البَوارد من البُقول، وعَمَلُها من أطراف الأصول."
46. Simulated dishes (ta'am muzawwar) Christians eat during Lent.,الباب السادس والأربعون: ما يأكلُ النَّصارى من الطَّعام المزوَّر في الصِّيام.
47. Making dishes of ‘vinegar and olive oil’ (khal wa zqyt) using broken and crumbled bread.,الباب السابع والأربعون: عملُ الخلِّ والزيت بالثَّريد والخُبْز المفتوت.
48. Making dishes of meat simmered in water and salt (mat wa milh) with sauce (sibdgh) made with raw mustard seeds (khardal fujj).,"الباب الثامن والأربعون: عملُ الماء والمِلْح، والصِّباغ بالخَرْدَل الفِجّ."
"49. Making beef stews soured with vinegar (sikbdjdt), bread sopped in broth (iharayid), and bread softened in fat (,mulabbaqat).",الباب التاسع والأربعون: عملُ السِّكْباجات والثرائد والملبَّقات.
50. Making porridges (harayis) of rice (aruzziyydt) and wheat (hin- tiyyat).,الباب الخمسون: عملُ الهرائس الأرُزّيّات والحِنْطيّات.
51. Making simple rice porridges with milk (aruzziyydt mulabbanat sadhaiat).,الباب الحادي والخمسون: عملُ الأرُزّيّات المُلَبَّنات السَّاذجات.
52. Making wheat dishes with milk (hintiyyat mulabbanat).,الباب الثاني والخمسون: عملُ الحِنْطيّات المُلَبَّنات.
,
53. Making dishes of spinach (isbandkhiyyat) and cabbage (kurun- biyyat).,الباب الثالث والخمسون عملُ الإسْباناخيّات والكُرْنُبيّات.
54. Making dishes of radish (fujliyydt) and turnip (shaljamiyydt). ,الباب الرابع والخمسون: عملُ الفُجْليّات والشَّلْجَميّات.
,
55. Making medleys (jmakhlutdt) of rice and beans (lubyayat).,الباب الخامس والخمسون عملُ المخلوطات من الأرُزّيّات واللوبياءات.
56. Making dlkabrlkdt (delicately soured meat stews) and Kufi plain dishes (.sawddhij).,الباب السادس والخمسون: عملُ الديكبريكات المُزعْفَرات والسّوادج الكوفيّات.
57. Making zTrbdjdt (delicate bird stews) and Ibrdhmiyydt.,الباب السابع والخمسون: عملُ الزِّيرباجات والإبراهيميّات.
58. Making sour stews with citron pulp (fiummadiyyai) and with pomegranate (rummaniyyat).,الباب الثامن والخمسون: عملُ الحُمّاضيات والرُّمّانيّات.
,
"59. Making isfjdhbajdl (white stews), both Sughdiyyat} and mukhadda- rdt (green).",الباب التاسع والخمسون: عملُ الاسفيذباجات الصُغديّات والمخضّرات.
,
"60. Making vegetable dishes, simple (.sawadhi)) and elaborate {muzayya- nat).",الباب الستون: عملُ البَقْلات السَّواذج والمزيَّنات.
,
61. Making {hand (bread sopped in broth) with chickpeas (himmas) and sprouted fava beans (bdqilli manbut).,الباب الحادي والستون: عملُ الثَّريد المفتوت بماء الحِمَّص والباقلّى المنبوت.
,
62. Making stews soured with juice of unripe grapes (hisrimiyydt) and stews cooked with orchard produce (bustdniyydt).,الباب الثاني والستون: عملُ الحِصْرميّات والبُستانيّات.
,
"63. Making kishkiyydl stews, both Mawsiliyydt and Bdbakiyyat.",الباب الثالث والستون: عملُ الكَشْكيّات الموْصِليّات والبابكيّات.
64. Making dishes of yellow lentil (adasiyydt sufr) and grass pea |jullubdniyyat).,الباب الرابع والستون: عملُ العَدَسيّات الصُفر والجلْبانيّات.
65. Making bean dishes {lubyayat) and grass pea dishes (jullubdniy- yat).,الباب الخامس والستون: عملُ اللوبياءات والجلْبانيّات.
66. Making lafshil (porridge-like dish) with beans and vegetables.,الباب السادس والستون: عملُ الطَّفْشيل من الحبوب والبُقول.
"67. Making stews with pomegranate {ndrbdjaf), both sweetened and soured.",الباب السابع والستون: عملُ النّارباجات الحُلْوات والمحَمّضات.
68. Making stews soured with sumac {summdqiyydt) and Hdruniy- yat,الباب الثامن والستون: عملُ السُّمّاقِيّات والهارونيّات.
"69. Making stews with sour milk (maddyir), both condensed (Jmaqudal) and with orach {>qalaj).",الباب التاسع والستون: عملُ المَضائر المَعْقودات والمضائر القَطَفيّات.
70. Making dishes cooked with yogurt whey {masliyyat} and dishes cooked with yogurt cheese {qanbarisat).,الباب السبعون: عملُ المَصْليّات والقنبريسيّات.
,
7 1. Making ma'shuqdt (meat dishes with reduced sauce) and narjisiyyat (omelets with sunny-side-up eggs). ,الباب الحادي والسبعون: عملُ المعشوقات والنَّرجسيّات.
72. Making Nabatean poultry dishes (Mbatiyyat).,الباب الثاني والسبعون: عملُ النباطيّات من الأطيار والمطبوخات.
73. Making summer and winter narjisiyydt (omelets with eggs sunny- side up).,الباب الثالث والسبعون: عملُ النَّرجسيّات الصَّيفيّات والشتويّات.
,
"74. Making maghmumat (potpics), both plain and soured with vinegar.",الباب الرابع والسبعون: عملُ المغْمومات السَّواذج والمُخَلَّلات.
75. Making fast meat dishes (mulahwajat).,الباب الخامس والسبعون: عملُ المُلَهْوَجات من اللُّحوم المعجَّلات.
76. Making onion dishes (basaliyyat) and Hd§himiyydt.,الباب السادس والسبعون: عملُ البَصَليّات والهاشميّات.
77. Making dishes with camel meat (jazuriyyaf) and dishes flavored with bin (fermented sauce of rotted bread).,الباب السابع والسبعون: عملُ الجزُوريّات والبُنيّات.
,
78. Making dishes with pounded meat (maqlawiyydt and madquqaf).,"الباب الثامن والسبعون: عملُ المقْلوبات، واللُّحوم المَدْقوقات."
79. Making omelet discs (‘ujaj mudawwarat) and scrambled egg dishes (imukhallaltat).,الباب التاسع والسبعون: عملُ العُجَج المدَوَّرات والمخلوطات.
80. Making anjudhdniyydt and Kisrawiyydt.,الباب الثمانون: عملُ الأنجُذانيّات والكسرويّات.
,
81. Making lakhshdt (pasta dishes) with their dipping sauces (sibdghdt) and dishes cooked with dried buttermilk (rakkbm).,الباب الحادي والثمانون: عملُ اللّخشات المُتَّخَذات بالصِّباغات والرَّخْبينات.
,
,
82. Making mat tin of chicken and fatty meat.,الباب الثاني والثمانون: عملُ الميلين بالدَّجاج واللَّحْم السَّمين.
"83. Making tharayid (bread sopped in broth), Shami (Levantine) and mulabbaq (softened and enriched with fat).","الباب الثالث والثمانون: عملُ الثَّرائد الشاميّات، والثرائد الملبَّقات."
84. Making fried dishes (qalaya) with meat and sheep’s tail fat (alya).,الباب الرابع والثمانون: عملُ القلايا باللُّحوم والألْيات.
,
85. Making kufhfdbiyydt (succulent fried meat) seasoned with spices and wine.,الباب الخامس والثمانون: عملُ الكُشتابيّات المُطيَّبات والخَمْريّات.
,
"86. Making tabdhijdt (sliced and braised meat of quadrupeds), both with sauce (rath) and without sauce (ydbis).",الباب السادس والثمانون: عملُ الطَّباهَجات الرَّطْبات واليابسات.
87. Recipes for roasting meat in the domed clay oven (<al-shawTJi 1-tannur) and pot-roasting (shay al-qidr).,"الباب السابع والثمانون: صفةُ الشَّوْي في التَّنُّور، وشيِّ اللَّحْم في القُدور."
88. Roasting stuffed kids and lamb.,الباب الثامن والثمانون: في شيِّ الجِداء والخِراف المحشوّة الأجْواف.
"89. Roasting sliced meat (shay al-shardyih), fresh and cured.",الباب التاسع والثمانون: شيّ الشرائح من اللَّحْم الطَّريّ والمالح.
90. Poultry grilled on a rotating spit (kardhabdj).,الباب التسعون: الكَرْدَناج على النّار من لُحوم الأطيار.
91. Recipes for tannuriyyat (dishes baked in the tannur) and potpics (maghmumat). ,"الباب الحادي والتسعون: صفةُ التَّنُّوريّات، والقُدور المَغْمومات."
"92. Judhabat baked under roasting meat, plain and sweetened.",الباب الثاني والتسعون: الجُوذابات تحتَ الشِّواء السَّواذج وبالحَلْوى.
"93. MakingT^/udhajat (golden and translucent condensed puddings), thick (;mdquda) and chewy (mu all aka).",الباب الثالث والتسعون: عملُ الفالوذجات المعقودات والمعلَّكات.
,
"94. Making khabis (moist condensed puddings) with clarified butter and sw'ect, enhanced oil (zayt ‘adhb).",الباب الرابع والتسعون: عملُ الخَبيص الرَّطْب بالسَّمن والزَّيت العذب.
"95. Making khabis (condensed puddings) of dates, apples, and carrots.",الباب الخامس والتسعون: عملُ الخَبيص من التَّمْر ومن التُّفّاح والجزَر.
"96. Making khabis (condensed puddings) with walnuts, sugar, and skinned almonds.",الباب السادس والتسعون: عمل الخَبيص بالجَوْز والسُّكَّر واللَّوْز المُقشَّر.
,
97. Making uncooked khabis maftut (crumbly condensed pud¬dings).,الباب السابع والتسعون: عملُ الخَبيص المفْتوت بغير نارٍ الملْتوت.
98. Making shahmiyyat (pastries with tallowr) and muhallabiyyat (milk puddings).,الباب الثامن والتسعون: عملُ الشَّحْميّات والمهلبيّات.
"99. Making almond confections (lawzinaq), both dry (yabis) and drenched (imugharraq).",الباب التاسع والتسعون: عملُ اللَّوْزينق اليابس والمُغَرَّق.
"100. Making zalabiyat (fried fritters), both plain (sadhaj) and latticed (mushabbak).",الباب المئة: عملُ الزَّلابيات السَّواذج والمشبَّكات.
,
101. Making khiishkancinaj (dry cookies) and abu-Ishaqi shaped like crescents.,الباب الحادي والمئة: عمل الخُشْكَنانج والأبو إسحاقي المُعرَّج.
"102. Making qatayif(crepes), with sugar, almonds, walnuts, and pine nuts.",الباب الثاني والمئة: عملُ القطائف بالسُّكَّر واللَّوْز والجَوْز والصَّنَوْبَر.
103. Making decorations and ornamentations (tazayin) for desserts.,الباب الثالث والمئة: عملُ التَّزايين على الحَلْوى والتَّحاسين.
104. Making exquisite varieties of natif (nougat).,الباب الرابع والمئة: في عملِ الطَّرائف من أنواع النّاطِف.
,
That concludes the chapters on cooked dishes and desserts. The following chapters deal with dishes that have curative properties:,انقضى ذكرُ الطَّبيخ والحَلْوى ويليه ما يُعمل للدواء
105. Healthy vegetarian dishes (muzawwarat al-buqul) for the nourish¬ment of the sick.,الباب الخامس والمئة: ما يتغذَّى به المَعْلول من مُزوَّرات البُقول.
,
106. Stews and meat juice (ma' al-lahm) for the nourishment of the ailing body.,الباب السادس والمئة: ما يتغذَّى به العليل الجسم من الأمراق وماء اللَّحْم.
"107. Ihsct (light, smooth soups) and harirat (silk-smooth soups) for cold-related maladies.",الباب السابع والمئة: ما يوافقُ أصْحاب النَّزْلات من الأحْساء والحريرات.
,
108. Making grain stews for the sick.,الباب الثامن والمئة: عملُ الأمْراق من الحبوب للعليل المكرُوب.
109. Nourishing fish dishes of shabbut and bunni (types of river fish) for people with jaundice. ,الباب التاسع والمئة: ما يتغذَّى به أصْحابُ اليَرَقان من الشَّبُّوط والبَنان.
,
Beverages (dhikr al-mashrub):,ذِكْرُ المشروب
