"Myself, I say that the cautery is suitable at all times; for whatever harm may arise from the season of the operation is utterly outdone by the benefit deriving from the cauterization itself; especially if the cautery ia applied to pains that are severe, grievous, and swift, brooking no delay, because of the fear that the consequences may be more grave than the slight harm from the season.","وأنا أقول: إن الكيّ قد يصلح في كل زمان، من أجل أن الضرر الواقع من قبل الزمان، يستغرق في المنفعة التي تستجلب بالكي، ولا سيما إن كان الكي من أوجاع ضرورية قوية محقرة، لا تحتمل التأخير، لما يخاف منها أن تعقب ببلية هي أعظم من يسير الضرر الداخل من قبل الزمان."
,
"Nor let enter your minds, my sons, the groundless notion of the laity and of ignorant doctors, that the complaint cured by the cautery never comes back later; do not cleave to this opinion.","ولا يقع ببالكم يا بَنِيَّ ما يتوهّمه العامة وجهال الأطباء، أن الكي الذي يُبرئ من مرض ما، لا لذلك المرض عودة أبداً، ويجعلونه لزاماً،"
The fact is not as they think; for the cautery is homologous to the drug which alters the constitution and dries up the humidities that give rise to disorders.,"وليس الأمر كما ظنّوا، من أجل أن الكيّ إنما هوا بمنزلة الدواء الذي يحيل المزاج، ويجفف الرطوبات التي هي سبب حدوث الأوجاع،"
"But the cautery excels the drug by the rapidity of its success, the strength of its action, and the potency of its powers.","إلا أن الكي يفضل على الدواء، لسرعة لحجه، وقوة فعله، وشدة سلطانه."
"It may be that the disease will return at some time according to the temperament of the patient, and the persistence and virulence of the disease; and from the formation of a mass of superfluities in the body; from his neglect of himself in acquiring them from food; and from causes of a similar nature.","وقد يمكن أن يعود المرض وقتاً ما من الزمان، على حسب مزاج العليل، وتمكن مرضه وقوته، وما يتهيأ في جسمه من اجتماع الفضول فيه، وإهمال نفسه في اكتسابها من الأغذية، ونحو ذلك من الأسباب،"
"Of course, if the disease to which the cautery is applied be a slight one, and in a part only slightly liable to superfluities and humidities, as, for example, the cauterization of a molar tooth for toothache, and the like, then it may happen that the pain does not return; but that happens rarely.","اللهم إلا أن يكون المرض الذي يستعمل فيه الكي مرضاً لطيفاً، وفي عضو قليل الفضول والرطوبات، مثل كي الضرس عن الوجع ونحوه، فقد يمكن أن لا يعود فيه ذلك الوجع، وذلك يكون في الأول."
"Another common saying is that the cautery is the final remedy; which is true, but not in the way which they mean.","وأما قول العامة أيضاً، أن الكي آخر الطب، فهو قول صواب، لا إلى ما يذهبون هم في ذلك؛"
"For they believe that after cauterization no treatment, either with or without medicine, will help.","لأنهم يعتقدون أن لا علاج ينفع بدواء ولا بغيره بعد وقوع الكيّ،"
"It means something precisely the opposite: after various treatments have been applied to a certain disorder without success, then last of all we apply cauterization and this proves effective; whence comes about the saying that the cautery is the final remedy—not in that sense in which it is popularly held by the laity and by many ignorant medical men.","والأمر بخلاف ذلك، وإنما معنى أن الكي آخر الطب، إنما هوا أننا متى استعملنا ضروب العلاج في مرض من الأمراض ولم تنجع تلك الأدوية، ثم استعملنا آخر شيء الكيّ فنجع، فمن ها هنا وقع أن الكي آخر الطب، لا على المعنى الذي ذهبت إليه العامة وكثير من جهّال الأطباء"
The Ancients have stated that cauterization by gold is more effective than by iron.,"وقد ذكرت الأوائل أن الكي بالذهب أفضل من الكي بالحديد، "
,
Now they said that on account of the temperateness of gold and its noble character.,"وإنما قالوا ذلك لاعتدال الذهب وشرف جوهره، "
,
"They also stated that the site of cauterization does not become purulent, but that is not absolutely so; for I myself have experience of that and have found that it happens in some cases and not in other cases.","وقالوا انه لا يتقيح موضع الكي وليس ذلك على الإطلاق لأنني قد جربت ذلك فوجدته إنما يفعل ذلك في بعض الأبدان دون البعض،"
"Cauterization by gold is indeed better and more successful than with iron, as they have stated; except that when you are heating the gold cautery in the fire you are uncertain, by reason of the redness of the gold, when it reaches the desired temperature.","والكي به أحسن وأفضل من الكي بالحديد كما قالوا، إلا أنك إذا حميت المكواة في النار من الذهب، لم يتبين لك متى يحمرّ على القدر الذي تريد، لحمرة الذهب، "
,
"In addition to this it cools very quickly; and if you overheat it it melts in the fire, melts and runs, and the practitioner finds himself in difficulties. Therefore in our own opinion cauterization is swifter and more successful with iron.","ولأنه يسرع إليه البرد، وإن زدتَ عليه في الحمي ذاب في النار وانسبك، فيقع الصانع من ذلك في شغل، ولذلك صار الكيّ بالحديد عندنا أسرع وأقرب من الصواب للعمل إن شاء الله تعالى."
"Now I have arranged this book on cauterization by chapters, set in order from the head to the foot, to make it easy for the seeker to find what he wants.","وقد رتبت هذا الباب في الكيّ على فصول، نظمتها من الرأس إلى القدم، ليسهل على الطالب ما يريده منه، إن شاء الله."
CHAPTER ONE. On the single cauterization of the head.,الفصل الأول
,في كيّ الرأس كيّة واحدة
"This cauterization helps against excessive humidity and coldness on the brain, which cause headache, abundance of defluxions from the head to the regions of the eyes and ears, excess of sleep, toothache, sore throat, and in general any sort of disorder arising from frigidity, such as palsy, fits, apoplexy, and diseases similar to these.","تنفع هذه الكيّة من غلبة الرطوبة والبرودة على الدماغ، اللتين هما سبب الصداع، وكثرة النزلات من الرأس إلى ناحية العينين والأذنين، وكثرة النوم، ووجع الأسنان، وأوجاع الحلق. وبالجملة لكل مرض يعرض من البرودة؛ كالفالج والصرع والسّكتات ونحوها من الأمراض."
"The manner of performing this operation is first to bid the patient open the bowels with an evacuant which will also clear his head, for three or four nights, according to the strength, age, and habits of the patient.","صورة هذه الكيّة؛ أن تأمر المريض أولاً بالاستفراغ بالدواء المسهل، المنقي للرأس، ثلاث ليالٍ أو أربع على حسب ما توجب قوة العليل، وسّنه وعادته،"
"Then tell him to have his head shaved; then seat him cross-legged before you, with his hands on his breast.","ثم تأمره أن يحلق رأسه بالموسى، ثم تقعده بين يديك متربّعاً قد وضع يديه على صدره،"
Then place the lower part of your palm upon the root of his nose between his eyes; and where your middle finger reaches mark that place with ink. Then heat an olivary cautery.,"ثم تضع أصل كفّك على أصل أنفه بين عينيه، فحيث انتهت إصبعك الوسطى، تعلّم ذلك الموضع بالمداد، ثم تضع احم المكواة الزيتونية التي هذه صورتها."
"Then bring it down upon the marked place with one downward stroke with gentle pressure, revolving the cautery; then quickly take your hand away while observing the place.","ثم أنزله على الموضع المعلَّم بالمداد، نزلة تعصر بها يدك قليلًا وأنت تديرها، ثم ترفع يدك مسرعاً، وأنت تنظر الموضع،"
"If you see that some bone is exposed, the size of the head of a skewer or a grain of vetch, then take your hand away; otherwise repeat with the same iron, or, if that has got cold, with another, till the amount of bone I have mentioned is exposed.","فإن رأيت قد انكشف من العظم قدر رأس الخِلال، أو قدر حبة الكرسنّة، فارفع يدك، وإلا فأعد يدك بالحديدة نفسها، أو بغيرها إن بردت، حتى ترى من العظم ما ذكرت لك،"
"Then take a little salt dissolved in water; soak some cotton in it, apply to the place and leave for three days.","ثم تأخذ شيئاً من ملح، فحلّه في الماء، وشرّب فيه قطنة، وضعها على الموضع، واتركه ثلاثة أيام،"
Then apply some cotton soaked in butter and leave it on till the eschar falls off; then dress with Tetrapharmacum ointment till healed.,"ثم احمل عليه قطنة مشرّبة في السمن، واتركها عليه حتى تذهب الخشكريشة من النار، ثم عالجه بالمرهم الرباعي، إلى أن يبرأ إن شاء الله تعالى."
"The Ancients said that the more a wound is kept open, discharging pus, the better and more efficacious.","وقد قالو إن الجرح كلما بقي مفتوحاً يمد القيح فهو أفضل وأنفع،"
"Some said the skin was to be cauterized through to the bone and the cautery held until some of the thickness of the bone was burnt. Then the burnt bone was to be scraped out, then dressed.","وذكر بعضهم بأن يكوى الجلد إلى العظم، وتمسك المكواة حتى يحترق بعض ثخن العظم، ثم تجرد بعد ذلك ما احترق من العظم، ثم تعالج."
,
"Others said that the cautery should be carried through to bum a deep impression in the bone so that there should come out of the bone a piece shaped like a grain of a carob tree or a small spindle-whorl; they asserted that the vapours of the head would be exhaled through this place . The wound should be kept open a long while, then dressed until healed.","وقال آخرون ينبغي أن يبالغ بالكيّ حتى يؤثر في العظم تأثيراً قوياً، حتى يسقط من العظم كهيئة القراط أو الفلْكة الصغيرة. وزعموا أنه يتنفس من ذلك الموضع أبخرة الرأس، ويترك الجرح مفتوحاً زماناً طويلاً، ثم يعالج حتى يندمل."
,
"But these two methods of cauterization I do not consider right except on certain men; and I regard them as risky. In my opinion, to let the patient alone is preferable and safer, if it is to be. For the head is weakened when its natural continuity is broken, as we see in other parts, and particularly when the patient’s head is weak by nature.","ولست أرى هذين النوعين من الكيّ البتة، إلا في بعض الناس وعلى طريق الغرر، وتركه عندي أفضل، ومع السلامة إذا كانت، فإن الرأس يضعف متى تفرق اتصاله الطبيعي، كما قد شاهدناه في سائر الأعضاء، ولا سيّما متى كان الرأس ضعيفاً بالطبع."
In my opinion the first type of cauterization is safer and better; therefore use that and be safe.,"والنوع الأول من الكيّ أسلم وأفضل عندي، وإياه استعمل، واعمل به تسلم إن شاء الله تعالى."
On cauterization of the head (continued).,الفصل الثاني
,في كيّ الرأس أيضاً
"When the whole head is affected by chronic headache which has for long vexed the patient, and electuaries, laxatives, errhines, oils, and plasters have been applied; and particularly if he has undergone the single cauterization which we have described, all with no effect, then look well, and if his head is naturally strong of structure and is not weak, and if he feels a vehement frigidity, cauterize him over again a little above the first cautery; then cauterize him on each frontal prominence with one cautery so as to remove the thickness of the skin and expose as much of the bone as we have mentioned above; and bum him with one stroke on the hinder part of the head in the place known as the occiput; but in this cauterization be gentle and do not lay bare the bone; for thus the patient would have intense pain, different from that of other head cauterizations.","إذا حدث في جملة الرأس وجع مزمن، وطال ذلك بالعليل، واستعمل الأيارجات والقوقايات والسَعوطات والأدهان والضمادات، ولا سيما إن كان قد كُويَ الكيّة الواحدة التي وصفنا، فلم ينفعه شيء من ذلك، فانظر فإن كان رأس العليل قوي البنية بالطبع، ولم يكن ضعيفاً، وكان يجد برداً شديداً، فاكوه كيّة أخرى فوق تلك قليلاً، ثم اكوه على كلّ قُرن من رأسه كيّة، حتى يذهب ثخن الجلد وينكشف من العظم القدر الذي وصفنا، واكوه كيّة في مؤخرة رأسه، في الموضع الذي يُعرَف بالفائق؛ وهو المحجمة، وخفّف يدك في هذه، ولا تكشف العظم فإن العليل يجد لها ألماً شديداً، خلاف ألم سائر كيّات الرأس كلها، "
,
I shall describe this cauterization in its own place.,وسأذكر هذه الكيّة في موضعها إن شاء الله تعالى.
The cautery for the frontal prominences and occiput must be more slender than that for the middle part.,"وينبغي أن تكون المكواة التي تكوي بها قُرني الرأس ومؤخّره، ألطف من المكواة التي يكوى بها وسط الرأس. وهذه صورتها:"
CHAPTER THREE. On the cauterization of non-chronic migraine.,الفصل الثالث
,في كيّ الشقيقة غير المزمنة
"When there occurs pain with headache in one side of the head and the pain extends to the eye; and the patient has cleared his head with purging drugs and there has been applied the other treatment that I have mentioned in the sections on diseases, but to no avail; in this disorder cauterization is of two sorts, either with caustic or with the actual cautery.","إذا حدث في شقّ الرأس وجع مع صداع، وامتد الوجع إلى العين، واستفرغ العليل بالأدوية المنقية للرأس، واستعمل سائر العلاج الذي ذكرته في تقاسيم العلل، ولم ينجع ذلك كله، فالكيّ فيها على وجهين؛ إما الكيّ بالدواء الحاد المحرق، وإما بالحديد."
,
This is the manner of cauterization with caustic: take one clove of garlic; peel it and cut both ends off; then cut open the site of the pain in the temple with a broad scalpel till there is room to contain the clove under the skin; then introduce it under the skin till it lies completely hidden.,"فأما الكيّ بالدواء المحرق، فهوا أن تأخذ سناً واحداً من الثوم، فتقشره وتقطع أطرافه من الجهتين، ثم تشق موضع الوجع من الصدغ بمبضع عريض، حتى يُصيِّرَ فيه موضعاً تحت الجلد، يسع فيه السن، فتدخله فيه تحت الجلد حتى يغيب،"
"Then bind up the wound tightly over it with pads and leave for fifteen hours; then unbind it, remove the garlic, and leave the wound open for two or three days; then apply cotton wool soaked in butter till it suppurates. Then dress with ointment till it heals.","ثم تشد عليه برفايد شداً محكماً، وتتركه قدر خمس عشرة ساعة، ثم حلّه وأخرج الثوم، واترك الجرح يومين أو ثلاثة، ثم احمل عليه قطنة مغموسة في السمن، حتى يقيح الموضع، ثم تعالجه بالمرهم إلى أن يبرأ، إن شاء الله تعالى."
"If you would rather, you may carry it out with one of the caustic drugs that I have included in the eighteenth treatise, on caustics.","وإن شئت فعلت ذلك ببعض الأدوية المحرقة التي أثبت في المقالة الثانية عشرة، في الادوية المحرقة."
The actual cauterization with iron should be done in this way: heat a cautery of this shape (fig. 3). It is called the claviform; the head is nailshaped in that there is a slight curvature with a small protuberance in the middle.,"وأما كيّها بالحديد فعلى هذه الصفة؛ تحمى المكواة، التي هذه صورتها وتسمى المكواة المسمارية، لأن رأسها كهيئة المسمار، فيها بعض التقبب وفي وسطها نتوء صغير."
"Apply it then to the site of the pain, hold your hand steady and revolve it little by little.","ثم تضعها على موضع الوجع، وتمسك يدك وأنت تدير الحديدة قليلاً قليلاً بسرعة،"
"Let the thickness of skin burnt be about half; then remove your hand so as not to bum a subjacent artery, for thus a haemorrhage arises.","ويكون القدر الذي تحرق من ثخن الجلد مثل نصفه، وترفع يدك لئلا تخرَق الشريان الذي من أسفل، فيحدث النزف،"
"Then soak some cotton wool in saline, apply to the place, and leave three days; then apply cotton wool with butter; then treat with ointment till it heals.","ثم تشرّب قطنة في ماء الملح وتضعها على الموضع، وتتركه ثلاثة أيام، ثم تحمل القطنة بالسمن، ثم تعالج بالمرهم إلى أن يبرأ إن شاء الله تعالى."
,
"Or if you prefer you can cauterize this migraine with the knife-edge that juts out from the cautery; but be careful not to cut an artery, specially in this kind of migraine that is non-chronic.","وإن شئت كويت هذه الشقيقة بالطرف السكّيني الناتئ من المكواة، وتحفّظ من قطع الشريان في هذه الشقيقة غير المزمنة خاصة والله أعلم."
CHAPTER FOUR. On the cauterization of chronic migraine.,الفصل الرابع
,في كيّ الشقيقة المزمنة
"When you have treated a migraine in the way we have described and with what we have mentioned in the sections on diseases, and the treatment is ineffective, and you perceive that the malady is such that the cauterization we have mentioned before does not suffice for it, either with caustic or with the actual cautery, you should heat an edged cautery to white heat after you have marked the place with a line half a finger's breadth long or thereabouts; and impress your hand once and maintain the pressure till you cut down upon the artery and reach the bone.","إذا عالجت الشقيقة بما ذكرنا من العلاج المتقدم، وما ذكرناه في تقاسيم الأمراض، فلم ينجع العلاج، ورأيت من العلّة ما لا يقوم بها ما ذكرنا من الكي الأول بالدواء أو بالكي بالنار، فينبغي أن تحمي المكواة السكينية حتى تبيضّ، بعد أن تعلّم على موضع الوجع، بخط يكون طوله نصف إصبع أو نحوه، وتنزل يدك مرة واحدة وأنت تشدها حتى تقطع الشريان، وتبلغ نحو العظم،"
"You must be careful of the mandibular joint which moves in chewing, that you do not cut the muscle or tendon that moves it, causing spasm.","إلا أنه ينبغي لك أن تتحفظ من اتصال الفك الذي يتحرك عند المضغ، فتحرق العضل أو العصب المحرك له، فيحدث التشنج،"
"Have the utmost care of haemorrhage from the artery you have cut, for the occurrence of that is dangerous, specially with one who does not know what to do, having no experience or practice; it is better to refrain from operating.","وكن على حذر ورقبة من نزف دم الشريان الذي قطعت، فإن في قطعه الغرر، ولا سيما لمن جهل ما يصنع، ولم يكن درِباً مجرّباً، وترك العمل به أولى."
"We shall later on mention a treatment for accidental haemorrhage of the artery, in due detail, in its proper place in this book.","وسنأتي بذكر تدبير النزف العارض من الشريان، على وجهه في موضعه من هذا الكتاب، إن شاء الله عز وجل."
"But if you see that this cautery is not enough for this disorder and you see that the patient is of bodily fitness for it, cauterize him in the middle of the head as we have described, and treat the wound till healed.","فإن رأيت من العلة ما لا تقوم به هذه الكية، ورأيت جسم العليل محتملاً، فاكوه كية في وسط الرأس، كما وصفنا، وعالج الجرح حتى يُبرأ، إن شاء الله."
